Cites	Authors	Title	Title - Relevant?	Year	Source	Publisher	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	ArticleURL	FullTextURL	Abstract - Relevant?	Unique?	RAT? (Does the study include new RAT data?)	Lefties? (Were at least 3 lefties given the RAT?)	Stats - can get ES for left vs. right?	Text - Relevant?	Details	RelatedURL
13	BS Folley	The cognitive neuroscience of creative thinking in the schizophrenia spectrum: individual differences, functional laterality and white matter connectivity	1	2006		ir.vanderbilt.edu	https://scholar.google.com/scholar?cites=3322938593937017817&as_sdt=2005&sciodt=2007&hl=en	134	2023-05-22 16:25:38									13	0.76	13	1	17	… A study of individual differences in creative thinking used a novel divergent thinking task to assess group differences in creativity and its relationship with handedness and schizotypy. …	https://ir.vanderbilt.edu/handle/1803/10501	https://ir.vanderbilt.edu/bitstream/handle/1803/10501/Bradley_S_Folley_Dissertation.pdf?sequence=1&isAllowed=y	1	1	1	1	0	0	Report EHI*AUT_fluency R^2 for 51 participants, some with schizophrenia (p. 42). Administered RAT but do not report effect.	https://scholar.google.com/scholar?q=related:2UsNpgtzHS4J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
10	A Sampedro, J Pena, N Ibarretxe-Bilbao…	Neurocognitive, social cognitive, and clinical predictors of creativity in schizophrenia	1	2020	Journal of psychiatric …	Elsevier	https://scholar.google.com/scholar?cites=9673928352804768608&as_sdt=2005&sciodt=2007&hl=en	149	2023-05-22 16:25:38	HTML								10	3.33	3	4	3	… Handedness consistency was calculated using a formula (right − left/right + left) and the obtained scores ranged from 100 (wholly right-handed) to −100 (wholly left-handed). …	https://www.sciencedirect.com/science/article/pii/S0022395620308517	https://www.sciencedirect.com/science/article/pii/S0022395620308517	1	1	1	1	0	0		https://scholar.google.com/scholar?q=related:YAuCC5WyQIYJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
28	PD Madura	Relationships among vocal jazz improvisation achievement, jazz theory knowledge, imitative ability, previous musical experience, general creativity, and …	1	1992		search.proquest.com	https://scholar.google.com/scholar?cites=14250027734270285409&as_sdt=2005&sciodt=2007&hl=en	168	2023-05-22 16:25:38	BOOK								28	0.9	28	1	31	… Madura also utilized another test of general creativity, The Remote Associates Test, but, … report, familial handedness background, and scores on the Edinburgh Handedness Inventory. …	https://search.proquest.com/openview/56f0169611a022cc6c2cf411747d02a8/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/56f0169611a022cc6c2cf411747d02a8/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	1	1	0	0		https://scholar.google.com/scholar?q=related:YRaldLlEwsUJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	DA Camfield	The biological basis of openness to experience	1	2008		researchbank.swinburne.edu.au	https://scholar.google.com/scholar?cites=17031335562107235679&as_sdt=2005&sciodt=2007&hl=en	189	2023-05-22 16:25:38	BOOK								4	0.27	4	1	15	11.1 Summary 220 11.2 Implications for a neurobiological model of Openness 223 11.3 Limitations of the present study 224 11.3. 1 Range limiting in Openness and Intelligence 224 …	https://researchbank.swinburne.edu.au/items/918ada05-9cf7-45fb-8630-3113cf0dfcb4/1/David%20Alan%20Camfield%20Thesis.pdf	https://researchbank.swinburne.edu.au/items/918ada05-9cf7-45fb-8630-3113cf0dfcb4/1/David%20Alan%20Camfield%20Thesis.pdf	1	1	1	1	0	0		https://scholar.google.com/scholar?q=related:Xy3hNXV1W-wJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	WW Smith	Creativity and handwriting: a study of the relationship between handwriting and creativity in fifth-grade children.	1	1986		scholarworks.umass.edu		227	2023-05-22 16:25:38	PDF								0	0	0	1	37	… Although most questionnaire data proved insignificant, the percentages of first-born or only-child (57 percent) and left-handedness (18 percent) seemed higher than the norm. However, …	https://scholarworks.umass.edu/cgi/viewcontent.cgi?article=5625&context=dissertations_1	https://scholarworks.umass.edu/cgi/viewcontent.cgi?article=5625&context=dissertations_1	1	1	1	1	0	0		https://scholar.google.com/scholar?q=related:1D8Qm8WD-vAJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	KD Carlson	Cultural Differences in Affordance Perception	1	2018		rave.ohiolink.edu		133	2023-05-22 16:25:38									0	0	0	1	5	… several individual difference measures: a handedness inventory, an assessment of visual/… memory, as well as the tendency towards mixed-handedness, both led to an increase in the …	https://rave.ohiolink.edu/etdc/view?acc_num=miami1529690776159751	https://etd.ohiolink.edu/apexprod/rws_etd/send_file/send?accession=miami1529690776159751&disposition=inline	1	1	0	0	0	0	Report EHI*AUT_fluency R^2 for ~89 Chinese and ~89 American participants (unclear how may left handers) (p. 37)	https://scholar.google.com/scholar?q=related:BdY-UnR-LXsJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	CB Nelson	The effects of induced mood and personality factors on sensorimotor gating	1	2009		search.proquest.com		165	2023-05-22 16:25:38	BOOK								0	0	0	1	14	… of the Remote Associates Test and a flanker task. The Remote Associates Test involves … Thirty-seven (88%) participants were right handed and 5 (12%) were left handed. One …	https://search.proquest.com/openview/ac67430e2228177ac2d7b848e7df6331/1?pq-origsite=gscholar&cbl=18750	https://search.proquest.com/openview/ac67430e2228177ac2d7b848e7df6331/1?pq-origsite=gscholar&cbl=18750	1	1	0	1		0		https://scholar.google.com/scholar?q=related:i_L1Yetrv50J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
1	WJ Owens	LATERAL EYE MOVEMENT AS AN INDICATOR OF COGNITIVE ABILITY AND STYLE.	1	1978		search.proquest.com	https://scholar.google.com/scholar?cites=7013831624110667935&as_sdt=2005&sciodt=2007&hl=en	206	2023-05-22 16:25:38	BOOK								1	0.02	1	1	45	… Individual sessions were used for asking the LEM ques tions and ascertaining handedness. (… 11) Sex and handedness in relation to the direction of LEM. Neither sex nor handedness …	https://search.proquest.com/openview/0fcde6957f4bc3d11091b7c18d971eb0/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/0fcde6957f4bc3d11091b7c18d971eb0/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	0	1		0		https://scholar.google.com/scholar?q=related:n3iEhbMiVmEJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
12	B Wolf-Dorlester	Creativity, adaptive regression, reflective eye movements, and the Holtzman movement responses.	1	1976		search.proquest.com	https://scholar.google.com/scholar?cites=5444010511356064797&as_sdt=2005&sciodt=2007&hl=en	247	2023-05-22 16:25:38	BOOK								12	0.26	12	1	47	… , Sheehan's Shortened Form of the Bett's QMI, handedness, and college major. Analyses of … layman (nonstudent) population was administered the Remote Associates Test (RAT), was …	https://search.proquest.com/openview/670a26c3071d62bf55079dad09af8288/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/670a26c3071d62bf55079dad09af8288/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	0	1		0		https://scholar.google.com/scholar?q=related:HfTearcCjUsJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
21	H Pick, M Lavidor	Modulation of automatic and creative features of the Remote Associates Test by angular gyrus stimulation	1	2019	Neuropsychologia	Elsevier	https://scholar.google.com/scholar?cites=11693897558262120615&as_sdt=2005&sciodt=2007&hl=en	1	2023-05-22 16:25:38	HTML								21	5.25	11	2	4	… The aim was to activate the angular gyrus by behavioral training, in accordance the participants performed the Remote Associates Test during stimulation or after arithmetic training. …	https://www.sciencedirect.com/science/article/pii/S0028393219300831	https://www.sciencedirect.com/science/article/pii/S0028393219300831	1	1	1	0		0		https://scholar.google.com/scholar?q=related:p4AFUN8RSaIJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	H Terai, K Miwa, K Asami	fMRI study in insight problem solving using Japanese remote associates test based on semantic chunk decomposition	1	2013	Proceedings of the Annual Meeting of …	escholarship.org	https://scholar.google.com/scholar?cites=12646301941678815840&as_sdt=2005&sciodt=2007&hl=en	2	2023-05-22 16:25:38	PDF								4	0.4	1	3	10	… This study aims to develop a Japanese version of the remote associates test required to decompose semantic chunks for use not only in behavioral studies but also in brain researches. …	https://escholarship.org/content/qt35d004q0/qt35d004q0.pdf	https://escholarship.org/content/qt35d004q0/qt35d004q0.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:YDoZ7JywgK8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
28	DJ Falcone, K Loder	A modified lateral eye-movement measure, the right hemisphere and creativity	1	1984	Perceptual and motor skills	journals.sagepub.com	https://scholar.google.com/scholar?cites=11435220469853863081&as_sdt=2005&sciodt=2007&hl=en	4	2023-05-22 16:25:38	PDF	10.2466/pms.1984.58.3.823							28	0.72	14	2	39	… Test and the Remote Associates Test orally while direction of … not correlate with Remote Associates Test performance. These … Handedness was ascertained from subjects' report of their …	https://journals.sagepub.com/doi/pdf/10.2466/pms.1984.58.3.823	https://journals.sagepub.com/doi/pdf/10.2466/pms.1984.58.3.823	1	1	1	0		0		https://scholar.google.com/scholar?q=related:qTzqUW4Qsp4J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	МС Власов	The Development and Validation of the Russian Language Compound Remote Associates Test: магистерская диссертация по направлению подготовки …	1	2021		vital.lib.tsu.ru		5	2023-05-22 16:25:38	PDF								0	0	0	1	2	… the individual creative potential is the Remote Associates Test (RAT) proposed by Mednick (… was to develop the Russian language compound Remote Associates Test (RAT) and to test …	https://vital.lib.tsu.ru/vital/access/services/Download/vital:14523/SOURCE01	https://vital.lib.tsu.ru/vital/access/services/Download/vital:14523/SOURCE01	1	1	1	0		0		https://scholar.google.com/scholar?q=related:BtkC3H_gCncJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
259	C Cerruti, G Schlaug	Anodal transcranial direct current stimulation of the prefrontal cortex enhances complex verbal associative thought	1	2009	Journal of cognitive neuroscience	direct.mit.edu	https://scholar.google.com/scholar?cites=6191249293575572916&as_sdt=2005&sciodt=2007&hl=en	8	2023-05-22 16:25:38									259	18.5	130	2	14	… The remote associates test (RAT) is a complex verbal task with associations to both creative thought and general intelligence. RAT problems require not only lateral associations and …	https://direct.mit.edu/jocn/article-abstract/21/10/1980/4706	https://direct.mit.edu/jocn/article-pdf/21/10/1980/1937506/jocn.2008.21143.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:tM11C26861UJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
1	CL Wu, HC Chen	Visual-Spatial and Verbal Remote Association: An fMRI Study	1	2021	Frontiers in Psychology	frontiersin.org	https://scholar.google.com/scholar?cites=12913621218559121524&as_sdt=2005&sciodt=2007&hl=en	9	2023-05-22 16:25:38	HTML	10.3389/fpsyg.2021.672997							1	0.5	1	2	2	… This study investigated the visual-spatial ability via Chinese Radical Remote Associates Test (CRRAT), wherein respondents consider the positions of the stimulus and target Chinese …	https://www.frontiersin.org/articles/10.3389/fpsyg.2021.672997/full	https://www.frontiersin.org/articles/10.3389/fpsyg.2021.672997/full	1	1	1	0		0		https://scholar.google.com/scholar?q=related:dNgpOBRmNrMJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
26	PS Huang	An exploratory study on remote associates problem solving: Evidence of eye movement indicators	1	2017	Thinking Skills and Creativity	Elsevier	https://scholar.google.com/scholar?cites=506640275037613691&as_sdt=2005&sciodt=2007&hl=en	10	2023-05-22 16:25:38	HTML								26	4.33	26	1	6	… on his definitions, Mednick, 1962, Mednick, 1968 used common verbal materials to compile 60 remote associates problems and developed two forms of the Remote Associates Test (…	https://www.sciencedirect.com/science/article/pii/S1871187116300414	https://www.sciencedirect.com/science/article/pii/S1871187116300414	1	1	1	0		0		https://scholar.google.com/scholar?q=related:e-6FVqXyBwcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
11	CL Wu, MN Tsai, HC Chen	The neural mechanism of pure and pseudo-insight problem solving	1	2020	Thinking &Reasoning	Taylor &Francis	https://scholar.google.com/scholar?cites=13321944533290959041&as_sdt=2005&sciodt=2007&hl=en	11	2023-05-22 16:25:38		10.1080/13546783.2019.1663763							11	3.67	4	3	3	… This study is the first to investigate the brain mechanism of representational change via the remote associates test. Based on the homonymy of Chinese characters, we developed two …	https://www.tandfonline.com/doi/abs/10.1080/13546783.2019.1663763		1	1	1	0		0		https://scholar.google.com/scholar?q=related:wcBDaPgN4bgJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
7	H Takeuchi, Y Taki, I Matsudaira, S Ikeda, KHS Kawata…	Convergent creative thinking performance is associated with white matter structures: Evidence from a large sample study	1	2020	NeuroImage	Elsevier	https://scholar.google.com/scholar?cites=3367373590837553372&as_sdt=2005&sciodt=2007&hl=en	17	2023-05-22 16:25:38	HTML								7	2.33	1	6	3	… In the present study, we investigated the associations of convergent thinking performance of compound Remote Associates Test (CRAT) with fractional anisotropy (FA) in diffusion …	https://www.sciencedirect.com/science/article/pii/S1053811920300641	https://www.sciencedirect.com/science/article/pii/S1053811920300641	1	1	1	0		0		https://scholar.google.com/scholar?q=related:3Gjnk3BQuy4J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	UJ Patel	The effects of creativity level, visual field and dominance on verbal priming	1	2004		search.proquest.com		18	2023-05-22 16:25:38	BOOK								0	0	0	1	19	… The Remote Associates Test, a test of remote or imcommon … inventory, participants who had Handedness scores less than +.… +.70 or greater took the Remote Associates Test, a creativity …	https://search.proquest.com/openview/740aebbbd87bf75fa31d501de0bb9e25/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/740aebbbd87bf75fa31d501de0bb9e25/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	1	0		0		https://scholar.google.com/scholar?q=related:GJD5SY4cRdoJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
13	PC Tu, YH Kuan, CT Li, TP Su	Structural correlates of creative thinking in patients with bipolar disorder and healthy controls—a voxel-based morphometry study	1	2017	Journal of affective disorders	Elsevier	https://scholar.google.com/scholar?cites=465168315963478792&as_sdt=2005&sciodt=2007&hl=en	20	2023-05-22 16:25:38	HTML								13	2.17	3	4	6	… divergent thinking and the Chinese Word Remote Associates Test for remote association. Voxel-… Furthermore, 56 age- and sex-, and handedness-matched HCs were recruited through …	https://www.sciencedirect.com/science/article/pii/S0165032716315087	https://www.sciencedirect.com/science/article/pii/S0165032716315087	1	1	1	0		0		https://scholar.google.com/scholar?q=related:CBPFaR6cdAYJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	A Kyriacou, P Brugger	How thinking determines language: the relativity of language relativity	1	2003	LACUS Forum	go.gale.com	https://scholar.google.com/scholar?cites=3233831718471328757&as_sdt=2005&sciodt=2007&hl=en	21	2023-05-22 16:25:38									4	0.2	2	2	20	… Right-handedness is defined as an overall score of not more than 17. Handedness was … for the group was found: In the Remote Associates Test the subjects scoring low on the MI Scale …	https://go.gale.com/ps/i.do?id=GALE%7CA307414440&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=0195377X&p=AONE&sw=w		1	1	1	0		0		https://scholar.google.com/scholar?q=related:9ePfetDg4CwJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
107	W Zhang, Z Sjoerds, B Hommel	Metacontrol of human creativity: The neurocognitive mechanisms of convergent and divergent thinking	1	2020	NeuroImage	Elsevier	https://scholar.google.com/scholar?cites=17582789731346403824&as_sdt=2005&sciodt=2007&hl=en	27	2023-05-22 16:25:38	HTML								107	35.67	36	3	3	… These two processes are most often studied using the Alternate Uses Test (heavily relying on divergent thinking), and the Remote Associates Test (heavily relying on convergent …	https://www.sciencedirect.com/science/article/pii/S1053811920300598	https://www.sciencedirect.com/science/article/pii/S1053811920300598	1	1	1	0		0		https://scholar.google.com/scholar?q=related:8NFJYRqeAvQJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
179	ML Slepian, N Ambady	Fluid movement and creativity.	1	2012	Journal of Experimental Psychology …	psycnet.apa.org	https://scholar.google.com/scholar?cites=17264168010508425894&as_sdt=2005&sciodt=2007&hl=en	29	2023-05-22 16:25:38									179	16.27	90	2	11	… For instance, right-handers evaluate items on the right more positively, whereas left-handers … We used the Remote Associates Test (RAT; Mednick, 1962) to examine the relationship …	https://psycnet.apa.org/journals/xge/141/4/625/	https://web.stanford.edu/group/ipc/pubs/Slepian-Ambady_Fluid-Movement-and-Creativity_2012_JEPG.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:ploECVallu8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
17	W Li, G Li, B Ji, Q Zhang, J Qiu	Neuroanatomical correlates of creativity: Evidence from voxel-based morphometry	1	2019	Frontiers in Psychology	frontiersin.org	https://scholar.google.com/scholar?cites=6339557148166589677&as_sdt=2005&sciodt=2007&hl=en	31	2023-05-22 16:25:38	HTML	10.3389/fpsyg.2019.00155							17	4.25	3	5	4	… Remote associates test (RAT), identifying the relationships among remote ideas, was one of the most frequently used methods of measuring creativity. However, the structural …	https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00155/full	https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00155/full	1	1	1	0		0		https://scholar.google.com/scholar?q=related:7QzCSaOh-lcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	CL Wu, YC Chan, HC Chen	Neurocognitive mechanism of remote and close associations: An fMRI study	1	2021	The American …	scholarlypublishingcollective.org	https://scholar.google.com/scholar?cites=9017458817939128661&as_sdt=2005&sciodt=2007&hl=en	32	2023-05-22 16:25:38									4	2	1	3	2	… Remote association is the ability to combine seemingly unrelated components into new concepts and is evaluated via the Remote Associates Test (RAT). The RAT has generally been …	https://scholarlypublishingcollective.org/uip/ajp/article-abstract/134/3/333/uip		1	1	1	0		0		https://scholar.google.com/scholar?q=related:VcH5swRzJH0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	R Kübler	Creativity, intelligence, and executive functions: Explaining the creativity-intelligence relationship through the involvement of executive functions	1	2018		essay.utwente.nl		33	2023-05-22 16:25:38									0	0	0	1	5	… of fluid intelligence, the Remote Associates Test as measure of convergent … handedness condition, the given sequence of keys as indicators was used whereas for the left-handedness …	http://essay.utwente.nl/75159/	http://essay.utwente.nl/75159/1/K%C3%BCbler_BA_BMS.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:tjwm8HubVhwJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
125	SR Harnad	Creativity, lateral saccades and the nondominant hemisphere	1	1972	Perceptual and Motor Skills	journals.sagepub.com	https://scholar.google.com/scholar?cites=12131642328358493443&as_sdt=2005&sciodt=2007&hl=en	34	2023-05-22 16:25:38	PDF	10.2466/pms.1972.34.2.653							125	2.45	125	1	51	… of the Mednick and Halpern Remote Associates Test (RAT) and more responsive aesthetically. … Handedness was not requested until the last question. The data from one professor and …	https://journals.sagepub.com/doi/pdf/10.2466/pms.1972.34.2.653	https://journals.sagepub.com/doi/pdf/10.2466/pms.1972.34.2.653	1	1	1	0		0		https://scholar.google.com/scholar?q=related:A53m42tAXKgJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
171	S Weinstein, RE Graves	Are creativity and schizotypy products of a right hemisphere bias?	1	2002	Brain and Cognition	Elsevier	https://scholar.google.com/scholar?cites=8131802403570447919&as_sdt=2005&sciodt=2007&hl=en	36	2023-05-22 16:25:38									171	8.14	86	2	21	… Handedness was assessed with the self-report Edinburgh Handedness Inventory (EHI), a … theory criterion and creativity (on the Remote Associates Test) was significant in the present …	https://www.sciencedirect.com/science/article/pii/S0278262601914939		1	1	1	0		0		https://scholar.google.com/scholar?q=related:L_Z7sDP32XAJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	W Zhou	E-learning Promotion: Effects of Physical Effort and Age on Creativity	1	2020	Proceedings of the 2020 11th International Conference …	dl.acm.org		38	2023-05-22 16:25:38		10.1145/3377571.3377625							0	0	0	1	3	… for convergent creativity is the Remote Associates Test (RAT) … left hands, regardless of their handedness, for 4 seconds and then … Regardless of subjects’ handedness, the left hand was …	https://dl.acm.org/doi/abs/10.1145/3377571.3377625	https://dl.acm.org/doi/pdf/10.1145/3377571.3377625	1	1	1	0		0	Left-hand squeeze - null replicating Goldstein, Rominger, Kim (2015)	https://scholar.google.com/scholar?q=related:EYoo-S4Vu50J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
